               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,             0.02265,            0.015528,           0.0045218,             0.85116,             0.80713,              0.8699,             0.56597,            0.017815,           0.0050197,           0.0017484,           0.0071574,           0.0071574,           0.0071574
                  31,            0.022652,            0.015491,           0.0044731,             0.67757,              0.7709,             0.78093,             0.50377,            0.019693,           0.0049488,           0.0046534,           0.0070594,           0.0070594,           0.0070594
                  32,            0.022563,            0.015971,           0.0048795,             0.84848,             0.84428,             0.88576,             0.56578,             0.01626,           0.0047076,           0.0014324,           0.0069614,           0.0069614,           0.0069614
                  33,            0.018311,            0.015278,            0.005035,               0.825,             0.84918,             0.86788,             0.55902,             0.01773,           0.0047448,           0.0014677,           0.0068634,           0.0068634,           0.0068634
                  34,            0.021535,            0.015709,            0.005104,             0.82073,             0.85507,             0.87155,             0.55102,            0.018557,           0.0046671,           0.0011052,           0.0067653,           0.0067653,           0.0067653
                  35,            0.020453,            0.015941,           0.0044787,             0.84599,             0.80624,             0.88316,             0.56417,            0.018376,           0.0046223,           0.0011966,           0.0066673,           0.0066673,           0.0066673
                  36,            0.020159,            0.015179,           0.0049642,             0.82284,             0.86308,             0.88656,             0.55469,            0.018231,           0.0047107,           0.0010484,           0.0065693,           0.0065693,           0.0065693
                  37,            0.023302,            0.015601,           0.0049651,              0.8552,             0.81448,             0.88727,             0.54674,             0.01762,           0.0048029,           0.0012181,           0.0064713,           0.0064713,           0.0064713
                  38,            0.021186,            0.015553,           0.0040365,             0.81235,             0.82491,             0.87079,             0.55147,            0.017839,           0.0048764,           0.0015314,           0.0063733,           0.0063733,           0.0063733
                  39,            0.020692,            0.015265,           0.0038427,             0.82244,             0.86009,             0.89298,             0.59246,            0.016978,           0.0047806,           0.0015025,           0.0062752,           0.0062752,           0.0062752
                  40,            0.020193,            0.014394,           0.0046588,              0.8251,             0.79718,             0.86739,             0.56143,            0.016869,           0.0046194,           0.0017596,           0.0061772,           0.0061772,           0.0061772
                  41,            0.019893,            0.015135,           0.0038219,             0.81233,             0.80653,             0.84811,             0.52722,            0.018248,           0.0051202,           0.0023696,           0.0060792,           0.0060792,           0.0060792
                  42,            0.018828,            0.015115,           0.0060029,             0.75008,             0.84292,             0.83909,             0.51698,            0.017763,           0.0050599,           0.0022691,           0.0059812,           0.0059812,           0.0059812
                  43,            0.018812,            0.015192,           0.0054614,             0.83158,             0.83565,               0.877,             0.56772,            0.016689,           0.0046944,           0.0012598,           0.0058832,           0.0058832,           0.0058832
                  44,            0.017671,            0.015062,           0.0050606,             0.83087,             0.85028,             0.87694,              0.5543,             0.01791,           0.0047103,           0.0019335,           0.0057851,           0.0057851,           0.0057851
                  45,            0.020124,            0.014665,           0.0040772,             0.80968,             0.85689,             0.89471,             0.58395,            0.017191,           0.0045959,           0.0015838,           0.0056871,           0.0056871,           0.0056871
                  46,            0.018777,             0.01465,           0.0037766,             0.79471,              0.8338,             0.85489,             0.52685,            0.018574,            0.004786,           0.0019374,           0.0055891,           0.0055891,           0.0055891
                  47,            0.022807,            0.014915,           0.0055717,             0.78529,             0.84668,             0.83808,             0.53786,            0.017557,           0.0049248,           0.0017638,           0.0054911,           0.0054911,           0.0054911
                  48,            0.018954,             0.01547,           0.0044215,              0.8516,               0.863,             0.89356,             0.58861,            0.017225,           0.0046172,           0.0014392,           0.0053931,           0.0053931,           0.0053931
                  49,            0.021113,            0.015338,           0.0042671,             0.80598,             0.86119,             0.87683,             0.55963,            0.017282,           0.0048431,           0.0014038,            0.005295,            0.005295,            0.005295
                  50,            0.019755,            0.014699,           0.0045896,             0.82398,             0.87352,             0.88458,             0.58926,            0.016946,           0.0047813,           0.0011838,            0.005197,            0.005197,            0.005197
                  51,            0.017283,            0.015161,           0.0038417,             0.85265,             0.87433,             0.88169,             0.56724,            0.017924,           0.0048096,           0.0012832,            0.005099,            0.005099,            0.005099
                  52,            0.019499,            0.014789,           0.0033808,             0.87155,             0.86669,              0.8994,             0.58678,              0.0177,           0.0047612,           0.0011381,            0.005001,            0.005001,            0.005001
                  53,            0.017613,            0.014308,           0.0036752,             0.81274,             0.89747,             0.90215,              0.5717,            0.018561,           0.0047555,           0.0010155,            0.004903,            0.004903,            0.004903
                  54,            0.019012,            0.014633,            0.003953,             0.82663,             0.85831,             0.89075,              0.6014,            0.017638,           0.0048154,           0.0013838,            0.004805,            0.004805,            0.004805
                  55,            0.020134,            0.014124,           0.0045765,             0.84145,             0.87038,             0.89391,             0.59498,            0.016902,           0.0045957,           0.0011825,           0.0047069,           0.0047069,           0.0047069
                  56,            0.019848,            0.014553,            0.004223,             0.82781,             0.86556,             0.88977,             0.57912,            0.016641,           0.0047849,            0.001068,           0.0046089,           0.0046089,           0.0046089
                  57,            0.019096,            0.014257,           0.0049955,             0.81945,             0.86715,             0.88463,             0.57599,             0.01669,           0.0049412,           0.0011787,           0.0045109,           0.0045109,           0.0045109
                  58,            0.018275,            0.014759,           0.0037001,             0.83053,             0.86853,             0.86702,             0.55976,            0.016462,           0.0047595,           0.0015991,           0.0044129,           0.0044129,           0.0044129
                  59,            0.018394,            0.014539,           0.0037927,             0.84997,             0.89228,             0.90835,             0.58488,            0.017047,           0.0049494,           0.0012794,           0.0043149,           0.0043149,           0.0043149
                  60,            0.017347,            0.014345,           0.0039826,             0.88314,             0.85665,             0.89466,             0.57113,            0.017388,           0.0048493,           0.0013582,           0.0042168,           0.0042168,           0.0042168
                  61,            0.018366,            0.014459,             0.00307,             0.82912,             0.88682,             0.88328,             0.56545,            0.017133,           0.0046917,           0.0017771,           0.0041188,           0.0041188,           0.0041188
                  62,            0.018361,            0.014395,           0.0032647,             0.84744,             0.86064,             0.89503,             0.59021,            0.016873,           0.0046763,           0.0015904,           0.0040208,           0.0040208,           0.0040208
                  63,             0.02076,            0.014055,           0.0033222,             0.84411,              0.8644,             0.88885,             0.57837,            0.017171,           0.0047917,           0.0013905,           0.0039228,           0.0039228,           0.0039228
                  64,            0.019885,            0.013863,           0.0032274,             0.83678,             0.85213,             0.89703,             0.59469,            0.017219,           0.0047615,          0.00091766,           0.0038248,           0.0038248,           0.0038248
                  65,            0.018636,            0.014208,           0.0032645,             0.82708,             0.88133,             0.89409,             0.59784,            0.017359,            0.004669,            0.001199,           0.0037267,           0.0037267,           0.0037267
                  66,            0.017214,            0.014497,           0.0030927,             0.86361,               0.863,              0.9172,             0.58514,            0.016589,           0.0046463,           0.0011519,           0.0036287,           0.0036287,           0.0036287
                  67,            0.017184,            0.014014,           0.0029516,              0.8713,              0.8998,             0.93283,             0.61061,            0.017331,           0.0045424,          0.00095576,           0.0035307,           0.0035307,           0.0035307
                  68,            0.019215,            0.013822,           0.0028839,             0.86737,             0.87228,             0.90645,             0.59286,            0.018368,           0.0046532,           0.0010038,           0.0034327,           0.0034327,           0.0034327
                  69,            0.019593,            0.014612,           0.0037012,             0.86216,             0.88207,             0.89968,             0.59449,            0.017518,            0.004615,           0.0010498,           0.0033347,           0.0033347,           0.0033347
                  70,            0.016598,            0.014468,           0.0035121,              0.8595,             0.87579,             0.90533,             0.60361,            0.016606,           0.0044449,           0.0011238,           0.0032366,           0.0032366,           0.0032366
                  71,            0.017754,            0.013634,           0.0032264,             0.82523,             0.88678,              0.9052,             0.57985,            0.017649,           0.0047209,            0.001282,           0.0031386,           0.0031386,           0.0031386
                  72,            0.016752,            0.014181,           0.0027892,             0.84466,             0.84836,             0.89353,             0.59708,            0.017358,           0.0047776,           0.0017643,           0.0030406,           0.0030406,           0.0030406
                  73,            0.014964,            0.013623,           0.0022612,              0.8244,              0.8404,             0.89494,             0.60634,            0.017313,           0.0047214,           0.0010779,           0.0029426,           0.0029426,           0.0029426
                  74,            0.017109,            0.013827,           0.0027099,             0.86186,             0.83019,             0.89883,             0.61384,            0.017337,           0.0048787,          0.00096029,           0.0028446,           0.0028446,           0.0028446
                  75,            0.017667,               0.014,           0.0029427,             0.80353,             0.86709,             0.88495,             0.60064,            0.017438,            0.004934,           0.0010155,           0.0027465,           0.0027465,           0.0027465
                  76,            0.019989,            0.013402,           0.0026046,             0.82473,             0.85818,             0.88133,             0.59985,            0.017039,           0.0048464,           0.0013954,           0.0026485,           0.0026485,           0.0026485
                  77,            0.018189,             0.01355,           0.0034441,             0.82791,             0.87971,             0.88634,             0.60618,            0.016639,           0.0048484,           0.0011679,           0.0025505,           0.0025505,           0.0025505
                  78,            0.017598,            0.013526,           0.0031185,              0.8429,             0.88494,             0.88855,             0.58763,            0.016888,            0.004948,           0.0013445,           0.0024525,           0.0024525,           0.0024525
                  79,            0.016028,            0.013732,           0.0033421,             0.86468,             0.87043,             0.91164,             0.59338,            0.017195,            0.004965,           0.0010462,           0.0023545,           0.0023545,           0.0023545
                  80,            0.017443,            0.013692,           0.0027123,             0.85532,             0.85891,             0.91482,             0.60186,            0.017678,           0.0048904,          0.00092245,           0.0022564,           0.0022564,           0.0022564
                  81,             0.01797,             0.01357,            0.003365,             0.84718,             0.88177,             0.90068,             0.58818,            0.017197,           0.0050489,           0.0010721,           0.0021584,           0.0021584,           0.0021584
                  82,            0.018278,             0.01374,           0.0037129,              0.8336,             0.88733,             0.90489,             0.60275,            0.016837,           0.0047551,           0.0010299,           0.0020604,           0.0020604,           0.0020604
                  83,            0.016129,            0.013567,           0.0029734,             0.84367,             0.86623,             0.90489,             0.60891,             0.01656,           0.0048095,           0.0010882,           0.0019624,           0.0019624,           0.0019624
                  84,            0.016651,            0.013121,           0.0024026,             0.83149,             0.89341,              0.9042,             0.61518,            0.016874,            0.004737,           0.0011005,           0.0018644,           0.0018644,           0.0018644
                  85,            0.018268,            0.013777,           0.0023639,             0.83778,             0.89412,             0.90512,             0.61485,            0.016764,            0.004864,           0.0010601,           0.0017663,           0.0017663,           0.0017663
                  86,            0.018562,            0.013687,           0.0028472,             0.84692,             0.88133,             0.90046,             0.60837,            0.016877,           0.0047262,           0.0010895,           0.0016683,           0.0016683,           0.0016683
                  87,            0.015998,            0.013362,           0.0029714,             0.81836,             0.87478,             0.89621,             0.60213,             0.01716,           0.0046979,           0.0012268,           0.0015703,           0.0015703,           0.0015703
                  88,            0.016635,            0.013874,           0.0024119,             0.82278,             0.88133,             0.90758,             0.60213,            0.017038,           0.0046725,           0.0012633,           0.0014723,           0.0014723,           0.0014723
                  89,            0.016061,            0.013412,           0.0024751,             0.83219,             0.87701,             0.89963,             0.60108,            0.016939,           0.0047453,            0.001248,           0.0013743,           0.0013743,           0.0013743
                  90,            0.015152,             0.01304,           0.0027245,             0.82934,             0.86797,             0.90888,             0.60671,            0.017016,           0.0047737,           0.0013047,           0.0012762,           0.0012762,           0.0012762
                  91,            0.016103,            0.013207,           0.0041918,             0.86645,             0.88038,              0.9201,             0.61333,            0.017401,            0.004688,           0.0012598,           0.0011782,           0.0011782,           0.0011782
                  92,            0.016507,            0.012844,           0.0036313,              0.8704,             0.89777,             0.91218,             0.61682,            0.017689,           0.0047748,            0.001358,           0.0010802,           0.0010802,           0.0010802
                  93,            0.016932,            0.013156,           0.0024395,             0.86323,             0.86949,             0.90676,             0.60862,            0.017343,           0.0048585,            0.001224,          0.00098218,          0.00098218,          0.00098218
                  94,            0.017681,             0.01295,           0.0019336,             0.88049,             0.87403,              0.9085,             0.61054,            0.017427,           0.0047995,           0.0011512,          0.00088416,          0.00088416,          0.00088416
                  95,            0.016863,            0.012863,           0.0028752,             0.87843,             0.88682,             0.91282,             0.61839,            0.017466,           0.0047463,           0.0011864,          0.00078614,          0.00078614,          0.00078614
                  96,            0.015926,            0.012926,           0.0025356,             0.85061,              0.8776,             0.89875,             0.61441,            0.017366,           0.0047352,           0.0013222,          0.00068812,          0.00068812,          0.00068812
                  97,            0.017299,            0.012979,           0.0026552,             0.85475,             0.90142,             0.90423,             0.61294,            0.017209,           0.0047798,           0.0011036,           0.0005901,           0.0005901,           0.0005901
                  98,            0.016314,            0.013049,           0.0021301,             0.86951,             0.86677,             0.90404,             0.61695,            0.017205,           0.0048086,            0.001049,          0.00049208,          0.00049208,          0.00049208
                  99,            0.015186,            0.012873,           0.0018876,             0.83585,             0.88075,             0.90663,             0.61386,            0.017232,           0.0048689,           0.0013032,          0.00039406,          0.00039406,          0.00039406
                 100,            0.016366,            0.013066,           0.0021871,             0.84702,             0.87038,             0.90103,             0.61003,            0.017261,           0.0048395,           0.0013424,          0.00029604,          0.00029604,          0.00029604
