               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.011581,             0.01021,            0.007645,             0.85774,             0.86576,             0.90668,             0.75515,           0.0069952,           0.0028497,           0.0030096,           0.0067653,           0.0067653,           0.0067653
                  35,            0.011368,            0.010056,           0.0069879,             0.80372,             0.89656,             0.92725,              0.7821,            0.007106,           0.0029546,           0.0033864,           0.0066673,           0.0066673,           0.0066673
                  36,            0.012662,            0.010406,           0.0077268,             0.83621,             0.88781,             0.90037,             0.65509,           0.0085849,           0.0029255,           0.0027638,           0.0065693,           0.0065693,           0.0065693
                  37,            0.011206,            0.010565,           0.0077696,             0.80883,             0.84383,             0.89881,             0.73664,           0.0064835,           0.0032096,           0.0039355,           0.0064713,           0.0064713,           0.0064713
                  38,            0.010788,            0.010306,           0.0078104,             0.79826,             0.88008,             0.88945,             0.71146,           0.0070011,           0.0031612,           0.0038796,           0.0063733,           0.0063733,           0.0063733
                  39,            0.011371,            0.010309,           0.0076051,             0.81195,             0.88575,             0.88349,             0.72826,           0.0070451,           0.0030356,           0.0038983,           0.0062752,           0.0062752,           0.0062752
                  40,            0.010796,            0.010083,           0.0064282,             0.83147,             0.84862,             0.90921,             0.75375,           0.0068843,           0.0030914,           0.0035102,           0.0061772,           0.0061772,           0.0061772
                  41,            0.012339,            0.010184,           0.0081811,             0.82281,             0.87389,             0.90195,             0.73394,            0.007232,           0.0029924,           0.0038093,           0.0060792,           0.0060792,           0.0060792
                  42,            0.011845,            0.010461,           0.0077238,             0.82494,             0.90968,             0.90815,             0.77314,           0.0067681,           0.0026936,           0.0036485,           0.0059812,           0.0059812,           0.0059812
                  43,            0.011254,            0.010103,           0.0076679,              0.8402,              0.8999,             0.93382,             0.80001,           0.0061364,           0.0026829,           0.0031755,           0.0058832,           0.0058832,           0.0058832
                  44,            0.011204,             0.01004,            0.007056,             0.86305,             0.87312,             0.89197,             0.73088,           0.0069124,           0.0031425,           0.0031142,           0.0057851,           0.0057851,           0.0057851
                  45,            0.011333,            0.010279,           0.0071554,             0.83359,             0.90576,             0.92212,              0.7775,           0.0062548,           0.0028073,           0.0031469,           0.0056871,           0.0056871,           0.0056871
                  46,            0.010041,           0.0098805,           0.0066191,              0.8407,             0.91766,             0.92611,             0.78301,           0.0061805,             0.00274,           0.0030683,           0.0055891,           0.0055891,           0.0055891
                  47,            0.010237,            0.010054,           0.0064817,             0.89492,             0.88573,             0.93181,             0.76347,           0.0066159,           0.0028682,           0.0024711,           0.0054911,           0.0054911,           0.0054911
                  48,           0.0098537,            0.010112,           0.0062865,              0.8648,             0.89214,             0.93733,             0.78334,           0.0062896,           0.0027125,           0.0027809,           0.0053931,           0.0053931,           0.0053931
                  49,            0.010216,            0.009788,           0.0067059,             0.79663,             0.88707,             0.93422,              0.7748,           0.0062205,           0.0027879,            0.003197,            0.005295,            0.005295,            0.005295
                  50,            0.010602,             0.00987,           0.0063104,             0.85271,             0.88447,             0.89911,             0.76306,           0.0060068,           0.0027162,           0.0029235,            0.005197,            0.005197,            0.005197
                  51,            0.011881,            0.010078,           0.0071022,             0.81764,             0.82564,             0.89222,             0.75046,           0.0060961,           0.0028084,           0.0042037,            0.005099,            0.005099,            0.005099
                  52,           0.0097496,           0.0096184,           0.0068045,             0.86125,              0.8573,             0.91387,             0.78396,           0.0064969,           0.0028941,           0.0034842,            0.005001,            0.005001,            0.005001
                  53,            0.010318,           0.0099514,            0.006218,             0.84196,              0.8969,             0.92777,             0.77751,           0.0063418,           0.0028195,           0.0040789,            0.004903,            0.004903,            0.004903
                  54,           0.0096054,            0.009947,           0.0058362,             0.88898,             0.85094,             0.90937,             0.74771,           0.0063907,           0.0027871,           0.0031591,            0.004805,            0.004805,            0.004805
                  55,             0.01009,            0.009633,           0.0062685,             0.86862,             0.88443,             0.92546,             0.78723,           0.0059731,           0.0028276,           0.0027578,           0.0047069,           0.0047069,           0.0047069
                  56,            0.011361,           0.0095899,           0.0059521,             0.86151,             0.88952,             0.93028,              0.7803,           0.0056174,           0.0026519,           0.0036142,           0.0046089,           0.0046089,           0.0046089
                  57,            0.010333,           0.0098349,           0.0069667,             0.79178,             0.88617,             0.90122,             0.73688,           0.0059756,           0.0026818,           0.0039698,           0.0045109,           0.0045109,           0.0045109
                  58,           0.0095491,           0.0099027,           0.0066334,             0.88943,             0.88562,              0.9139,             0.77759,            0.006224,           0.0027561,           0.0030493,           0.0044129,           0.0044129,           0.0044129
                  59,            0.010034,           0.0099742,           0.0060692,             0.86521,             0.90866,             0.93192,             0.79437,           0.0059608,            0.002833,           0.0027705,           0.0043149,           0.0043149,           0.0043149
                  60,           0.0096404,           0.0098341,           0.0057648,             0.86299,             0.90792,             0.93939,             0.76225,           0.0063487,           0.0026491,           0.0029616,           0.0042168,           0.0042168,           0.0042168
                  61,            0.010482,           0.0099071,           0.0063707,             0.82257,             0.86286,             0.92428,             0.77954,            0.005908,           0.0026809,           0.0037148,           0.0041188,           0.0041188,           0.0041188
                  62,           0.0096229,           0.0092061,            0.005345,             0.78674,             0.87798,             0.90765,             0.75981,           0.0061265,           0.0026359,           0.0045376,           0.0040208,           0.0040208,           0.0040208
                  63,           0.0098226,           0.0096069,           0.0057583,             0.85014,             0.87025,             0.92254,             0.77082,           0.0063838,           0.0027568,           0.0035828,           0.0039228,           0.0039228,           0.0039228
                  64,           0.0092725,           0.0094468,           0.0057392,             0.87147,             0.88583,             0.90837,             0.77449,           0.0062114,           0.0027261,           0.0030936,           0.0038248,           0.0038248,           0.0038248
                  65,           0.0096169,           0.0096833,           0.0054535,             0.88781,               0.882,             0.92854,             0.79215,           0.0060849,           0.0026405,           0.0028787,           0.0037267,           0.0037267,           0.0037267
                  66,            0.010511,           0.0093339,           0.0064057,             0.88449,             0.89348,             0.93318,             0.80218,           0.0060406,           0.0026109,           0.0028359,           0.0036287,           0.0036287,           0.0036287
                  67,           0.0092172,           0.0094182,            0.004897,             0.87949,             0.87075,               0.933,             0.78567,           0.0059784,           0.0026692,           0.0031454,           0.0035307,           0.0035307,           0.0035307
                  68,           0.0095607,           0.0093266,           0.0055645,             0.80869,             0.90635,             0.92399,             0.79808,            0.005982,           0.0025954,           0.0032635,           0.0034327,           0.0034327,           0.0034327
                  69,           0.0092174,           0.0090581,           0.0044712,             0.79244,             0.87113,              0.9077,              0.7879,           0.0060251,           0.0027669,           0.0042733,           0.0033347,           0.0033347,           0.0033347
                  70,           0.0092058,            0.009674,           0.0050536,             0.79498,             0.88435,             0.89082,             0.75746,           0.0061223,           0.0027935,           0.0043088,           0.0032366,           0.0032366,           0.0032366
                  71,           0.0092931,           0.0092961,           0.0050704,             0.82092,             0.89565,             0.90886,              0.7795,           0.0061195,           0.0027672,           0.0034039,           0.0031386,           0.0031386,           0.0031386
                  72,           0.0090996,           0.0093902,           0.0051804,             0.84514,             0.87492,             0.89733,             0.75414,           0.0061374,           0.0025889,           0.0033227,           0.0030406,           0.0030406,           0.0030406
                  73,           0.0088673,           0.0094968,           0.0047646,             0.85589,             0.86412,              0.9077,             0.78368,           0.0058836,            0.002657,            0.003248,           0.0029426,           0.0029426,           0.0029426
                  74,           0.0087503,           0.0094047,           0.0047357,             0.88366,             0.88395,             0.93604,             0.80071,           0.0059486,           0.0026368,           0.0028309,           0.0028446,           0.0028446,           0.0028446
                  75,           0.0089165,           0.0096042,           0.0044629,             0.90451,              0.8725,             0.94133,             0.80098,           0.0057361,           0.0026955,           0.0028884,           0.0027465,           0.0027465,           0.0027465
                  76,           0.0092669,           0.0093182,           0.0046481,             0.85742,              0.8887,             0.92728,              0.7811,           0.0060866,           0.0028119,           0.0030822,           0.0026485,           0.0026485,           0.0026485
                  77,           0.0092011,           0.0095136,           0.0049121,             0.88463,             0.88941,             0.93524,             0.80217,           0.0057408,           0.0027289,           0.0027886,           0.0025505,           0.0025505,           0.0025505
                  78,           0.0090622,           0.0091089,           0.0047334,             0.85123,             0.87765,              0.9176,             0.77241,            0.005813,           0.0027276,           0.0036186,           0.0024525,           0.0024525,           0.0024525
                  79,           0.0090019,           0.0095421,           0.0044856,             0.83322,             0.85152,             0.90698,              0.7747,           0.0059315,           0.0027796,           0.0042524,           0.0023545,           0.0023545,           0.0023545
                  80,             0.00913,           0.0092088,           0.0046977,              0.8186,              0.8813,             0.90985,             0.76904,           0.0061146,           0.0028423,           0.0041491,           0.0022564,           0.0022564,           0.0022564
                  81,           0.0090795,           0.0092417,           0.0052397,             0.83924,             0.89233,              0.9234,             0.78416,           0.0058665,           0.0027367,           0.0034329,           0.0021584,           0.0021584,           0.0021584
                  82,           0.0093779,           0.0089963,           0.0046779,             0.85496,             0.85302,             0.91483,             0.78897,           0.0057253,           0.0026093,           0.0040779,           0.0020604,           0.0020604,           0.0020604
                  83,           0.0090632,           0.0091507,           0.0054003,             0.81446,             0.88194,             0.90637,              0.7812,           0.0057281,           0.0026692,           0.0039233,           0.0019624,           0.0019624,           0.0019624
                  84,           0.0087268,           0.0089749,           0.0041873,             0.84072,             0.87174,             0.91039,              0.7707,           0.0056609,           0.0026022,           0.0036276,           0.0018644,           0.0018644,           0.0018644
                  85,           0.0095591,           0.0093458,           0.0042268,             0.86885,             0.88356,             0.92748,             0.78683,           0.0056804,           0.0026255,           0.0034597,           0.0017663,           0.0017663,           0.0017663
                  86,           0.0090201,             0.00934,            0.004408,             0.84209,             0.89384,             0.91874,             0.79556,           0.0057924,           0.0026424,           0.0035143,           0.0016683,           0.0016683,           0.0016683
                  87,           0.0092229,           0.0089467,           0.0049961,             0.84423,             0.88008,             0.91934,             0.79125,           0.0058357,           0.0026277,           0.0034722,           0.0015703,           0.0015703,           0.0015703
                  88,           0.0075951,           0.0089954,           0.0037043,             0.84217,             0.89223,             0.92895,              0.8017,           0.0057634,           0.0025876,           0.0032454,           0.0014723,           0.0014723,           0.0014723
                  89,           0.0076987,           0.0088057,           0.0037605,             0.82484,             0.90869,             0.92495,             0.79997,            0.005807,           0.0026086,           0.0031553,           0.0013743,           0.0013743,           0.0013743
                  90,           0.0084168,           0.0085444,           0.0039924,             0.83351,             0.87705,             0.93188,             0.80001,           0.0059674,           0.0026167,           0.0033049,           0.0012762,           0.0012762,           0.0012762
                  91,           0.0083085,           0.0088222,           0.0034229,              0.8196,             0.89927,             0.92182,             0.79147,           0.0059559,           0.0026134,           0.0034229,           0.0011782,           0.0011782,           0.0011782
                  92,           0.0080692,           0.0087554,           0.0035305,             0.83846,             0.89339,             0.93132,              0.8037,           0.0058339,           0.0026369,           0.0033805,           0.0010802,           0.0010802,           0.0010802
                  93,           0.0088372,           0.0089209,           0.0031596,             0.85252,             0.87922,             0.93193,              0.8053,            0.005769,           0.0025709,           0.0033006,          0.00098218,          0.00098218,          0.00098218
                  94,           0.0091754,           0.0091374,           0.0043537,             0.85516,             0.88576,             0.93098,             0.80833,           0.0058271,            0.002554,           0.0034273,          0.00088416,          0.00088416,          0.00088416
                  95,           0.0081371,           0.0086665,           0.0036084,             0.85223,             0.84476,             0.92175,             0.79371,           0.0059317,            0.002654,           0.0039983,          0.00078614,          0.00078614,          0.00078614
                  96,           0.0089095,           0.0090065,            0.004152,             0.85523,             0.85901,             0.92393,             0.79448,           0.0059233,           0.0026345,           0.0037908,          0.00068812,          0.00068812,          0.00068812
                  97,           0.0086979,           0.0090104,           0.0032005,              0.8413,              0.8857,             0.92379,             0.79374,           0.0058227,           0.0026112,           0.0036592,           0.0005901,           0.0005901,           0.0005901
                  98,           0.0080651,           0.0087606,           0.0041267,             0.84565,             0.88284,             0.92521,             0.79129,           0.0057783,           0.0026081,           0.0035424,          0.00049208,          0.00049208,          0.00049208
                  99,           0.0075207,           0.0087012,           0.0032699,             0.84684,             0.87907,             0.93149,              0.8069,            0.005733,           0.0025925,           0.0034557,          0.00039406,          0.00039406,          0.00039406
                 100,           0.0080723,           0.0087763,           0.0035053,             0.85335,             0.87434,             0.92894,              0.7986,           0.0058244,           0.0025997,           0.0034377,          0.00029604,          0.00029604,          0.00029604
