               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.018719,            0.015928,           0.0089003,              0.7909,             0.74483,             0.77669,             0.47282,             0.02043,           0.0049714,           0.0043628,           0.0054911,           0.0054911,           0.0054911
                  48,            0.018902,            0.015243,           0.0064034,             0.78164,             0.75173,             0.77435,             0.46212,             0.01945,           0.0049071,           0.0040263,           0.0053931,           0.0053931,           0.0053931
                  49,            0.020981,            0.015395,           0.0061306,             0.74881,             0.80659,             0.78688,             0.46774,            0.021152,           0.0050553,            0.003732,            0.005295,            0.005295,            0.005295
                  50,            0.021904,            0.015497,           0.0065594,             0.83698,             0.74357,              0.7842,             0.47569,            0.021528,           0.0048741,           0.0049839,            0.005197,            0.005197,            0.005197
                  51,            0.017586,            0.015018,           0.0072643,             0.82071,             0.73689,             0.78887,             0.45391,            0.021456,           0.0051349,           0.0042641,            0.005099,            0.005099,            0.005099
                  52,             0.01912,            0.014879,           0.0066578,             0.74626,             0.75301,              0.7646,             0.43883,            0.021857,           0.0050208,           0.0050126,            0.005001,            0.005001,            0.005001
                  53,            0.019002,            0.015832,           0.0067437,              0.7385,              0.7543,             0.73516,             0.43717,              0.0216,           0.0049869,           0.0042579,            0.004903,            0.004903,            0.004903
                  54,            0.017872,            0.015111,           0.0057669,              0.7189,             0.72408,             0.72897,             0.44542,            0.021264,           0.0050436,           0.0049133,            0.004805,            0.004805,            0.004805
                  55,            0.020656,             0.01434,           0.0070164,             0.78175,             0.79431,             0.80496,             0.48691,            0.020137,           0.0053015,            0.003045,           0.0047069,           0.0047069,           0.0047069
                  56,            0.019295,            0.014796,           0.0065554,             0.75428,             0.75999,             0.78585,             0.47952,            0.019869,           0.0049143,           0.0034595,           0.0046089,           0.0046089,           0.0046089
                  57,            0.019228,            0.014775,           0.0062387,             0.75821,             0.80326,              0.7978,             0.48445,            0.019872,           0.0046234,           0.0034738,           0.0045109,           0.0045109,           0.0045109
                  58,            0.018864,            0.014971,           0.0061604,             0.75497,             0.79878,             0.79538,             0.46603,            0.020093,           0.0049916,           0.0032713,           0.0044129,           0.0044129,           0.0044129
                  59,            0.019016,            0.015312,           0.0055567,             0.78691,             0.78717,             0.80148,             0.48213,            0.020374,           0.0050216,            0.003108,           0.0043149,           0.0043149,           0.0043149
                  60,            0.017504,            0.015016,           0.0051567,             0.78863,             0.81345,             0.81165,             0.48699,            0.020121,           0.0049955,           0.0030078,           0.0042168,           0.0042168,           0.0042168
                  61,            0.017876,             0.01474,           0.0059966,              0.7976,              0.8076,             0.80538,             0.47746,            0.021495,           0.0051686,           0.0038995,           0.0041188,           0.0041188,           0.0041188
                  62,            0.020234,            0.014308,            0.005879,             0.72304,             0.76831,             0.76938,             0.45764,            0.021362,           0.0051963,           0.0044865,           0.0040208,           0.0040208,           0.0040208
                  63,            0.018335,            0.014837,           0.0054239,             0.75462,             0.77299,              0.7797,             0.45162,            0.021557,           0.0053507,           0.0044872,           0.0039228,           0.0039228,           0.0039228
                  64,            0.018909,            0.014274,           0.0062521,             0.80149,             0.77517,             0.80145,             0.48511,            0.020904,           0.0053861,           0.0035793,           0.0038248,           0.0038248,           0.0038248
                  65,            0.017914,            0.014973,           0.0063725,             0.80666,             0.78488,             0.78009,             0.45597,            0.020897,           0.0053343,           0.0028326,           0.0037267,           0.0037267,           0.0037267
                  66,            0.018644,               0.015,           0.0071199,              0.7979,              0.8206,             0.81491,             0.49261,            0.019968,           0.0049701,           0.0027485,           0.0036287,           0.0036287,           0.0036287
                  67,            0.018601,             0.01474,           0.0069541,             0.81617,             0.77517,             0.79877,             0.49022,            0.019926,           0.0049338,           0.0026901,           0.0035307,           0.0035307,           0.0035307
                  68,             0.01641,             0.01442,           0.0044977,             0.78622,             0.80343,             0.79476,             0.48871,            0.019883,           0.0049247,            0.003169,           0.0034327,           0.0034327,           0.0034327
                  69,            0.020504,            0.014488,           0.0067631,             0.75104,             0.81861,             0.79251,             0.49277,            0.019469,           0.0050318,            0.003178,           0.0033347,           0.0033347,           0.0033347
                  70,            0.018168,            0.014381,           0.0049196,             0.77928,             0.76844,             0.78147,             0.50222,             0.01959,           0.0050872,           0.0036746,           0.0032366,           0.0032366,           0.0032366
                  71,            0.017024,             0.01423,           0.0049016,             0.73896,             0.80137,             0.78875,             0.49986,            0.019055,           0.0049064,           0.0041397,           0.0031386,           0.0031386,           0.0031386
                  72,             0.01775,             0.01451,           0.0061271,             0.81048,             0.81859,             0.82202,              0.5061,            0.019124,           0.0048025,           0.0040501,           0.0030406,           0.0030406,           0.0030406
                  73,            0.017237,            0.014855,           0.0045208,             0.87263,             0.75995,              0.8148,             0.50046,            0.018822,           0.0049765,           0.0040176,           0.0029426,           0.0029426,           0.0029426
