               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.02513,            0.017148,           0.0096397,             0.69199,             0.70334,             0.71153,             0.43721,            0.019168,            0.005966,           0.0071687,           0.0066673,           0.0066673,           0.0066673
                  36,             0.02261,             0.01749,           0.0075775,             0.65656,             0.68706,             0.67419,             0.42203,            0.021955,           0.0063561,            0.010103,           0.0065693,           0.0065693,           0.0065693
                  37,            0.023492,            0.018037,            0.010675,              0.7205,             0.70572,             0.70892,             0.42491,             0.02167,           0.0062703,           0.0062474,           0.0064713,           0.0064713,           0.0064713
                  38,             0.02492,            0.017045,           0.0080869,             0.74938,              0.6974,             0.73567,              0.4337,            0.020854,           0.0061053,           0.0060073,           0.0063733,           0.0063733,           0.0063733
                  39,            0.023365,            0.017848,           0.0092169,             0.75009,             0.70035,             0.73474,             0.45418,             0.01957,           0.0061039,           0.0062172,           0.0062752,           0.0062752,           0.0062752
                  40,            0.021712,            0.017445,           0.0077761,             0.73596,             0.70226,             0.75512,             0.45702,            0.020839,           0.0061182,           0.0070034,           0.0061772,           0.0061772,           0.0061772
                  41,            0.022491,            0.016986,           0.0082622,             0.66138,             0.65957,             0.72356,             0.43947,            0.019055,           0.0061935,           0.0094738,           0.0060792,           0.0060792,           0.0060792
                  42,            0.024592,            0.016812,           0.0089041,             0.53584,             0.66857,             0.58188,             0.34265,             0.01997,           0.0064557,            0.014562,           0.0059812,           0.0059812,           0.0059812
                  43,            0.024313,             0.01701,           0.0079936,             0.66795,              0.6879,             0.69577,             0.42157,            0.019565,           0.0062989,           0.0084828,           0.0058832,           0.0058832,           0.0058832
                  44,            0.024283,            0.017458,           0.0085881,             0.64603,             0.70572,             0.71733,             0.43151,             0.01896,            0.006325,           0.0068263,           0.0057851,           0.0057851,           0.0057851
                  45,            0.022591,              0.0168,           0.0072302,             0.68352,             0.70328,             0.72794,             0.44471,            0.020184,           0.0062299,           0.0063878,           0.0056871,           0.0056871,           0.0056871
                  46,            0.021513,            0.016994,           0.0070578,             0.65804,             0.67066,               0.729,             0.45395,            0.021581,           0.0063105,           0.0067241,           0.0055891,           0.0055891,           0.0055891
                  47,            0.021832,            0.015679,           0.0065859,             0.69022,             0.71643,             0.74216,             0.45565,             0.01918,           0.0061912,           0.0071959,           0.0054911,           0.0054911,           0.0054911
                  48,             0.02233,            0.016496,           0.0081772,              0.7925,             0.65244,             0.73841,             0.43859,            0.022287,           0.0060975,           0.0067291,           0.0053931,           0.0053931,           0.0053931
                  49,              0.0214,            0.017433,           0.0062131,              0.7135,             0.69159,             0.71909,             0.43499,            0.020689,            0.005993,           0.0057054,            0.005295,            0.005295,            0.005295
                  50,            0.021561,            0.016681,           0.0075668,             0.74206,             0.70612,             0.76063,             0.46656,             0.01944,           0.0061282,            0.005884,            0.005197,            0.005197,            0.005197
                  51,            0.022034,            0.015804,           0.0071335,              0.7634,              0.6563,             0.75813,             0.45599,            0.018988,            0.006408,           0.0065697,            0.005099,            0.005099,            0.005099
                  52,            0.022326,            0.016538,           0.0066998,             0.66728,             0.72772,             0.74373,             0.46252,            0.019312,           0.0063371,           0.0070175,            0.005001,            0.005001,            0.005001
                  53,            0.020243,            0.016152,            0.006337,             0.74142,             0.66249,             0.72975,             0.45489,            0.019346,           0.0061343,           0.0073706,            0.004903,            0.004903,            0.004903
                  54,              0.0215,            0.016315,           0.0064458,              0.6881,             0.72478,             0.73666,             0.46343,              0.0195,           0.0060387,           0.0092355,            0.004805,            0.004805,            0.004805
                  55,            0.021783,            0.016462,           0.0068526,             0.70096,             0.70734,              0.7541,              0.4758,            0.019802,           0.0058584,            0.007948,           0.0047069,           0.0047069,           0.0047069
                  56,            0.021079,            0.016658,           0.0063714,             0.63903,             0.71601,             0.71874,             0.44469,            0.018559,           0.0063544,           0.0089912,           0.0046089,           0.0046089,           0.0046089
                  57,            0.022833,            0.015922,           0.0060363,               0.751,             0.65502,             0.73468,             0.46503,            0.021984,           0.0060243,           0.0077352,           0.0045109,           0.0045109,           0.0045109
                  58,            0.019211,            0.016306,           0.0069265,             0.68701,             0.70442,             0.74573,             0.47559,             0.02014,           0.0061101,           0.0090734,           0.0044129,           0.0044129,           0.0044129
                  59,             0.02366,            0.016453,           0.0082003,             0.74149,             0.70233,             0.75356,             0.48158,            0.020009,           0.0062001,           0.0088203,           0.0043149,           0.0043149,           0.0043149
                  60,            0.020356,            0.015654,           0.0063432,             0.80229,              0.6814,             0.74914,             0.48349,            0.020001,           0.0060033,           0.0077203,           0.0042168,           0.0042168,           0.0042168
                  61,            0.023671,            0.016306,           0.0083347,             0.67613,             0.62448,             0.69619,             0.45184,            0.020347,             0.00616,            0.010234,           0.0041188,           0.0041188,           0.0041188
                  62,            0.022369,            0.016204,            0.007987,             0.75589,             0.67238,             0.73045,             0.45474,             0.02117,           0.0061907,            0.007936,           0.0040208,           0.0040208,           0.0040208
                  63,            0.019021,            0.015772,           0.0061875,             0.73841,                0.72,             0.73838,             0.46337,            0.019746,           0.0064343,           0.0081063,           0.0039228,           0.0039228,           0.0039228
                  64,            0.022846,            0.016392,           0.0071182,             0.68044,             0.74354,             0.74606,             0.46767,            0.020054,           0.0061281,           0.0090898,           0.0038248,           0.0038248,           0.0038248
                  65,            0.020614,            0.016014,           0.0061554,             0.70228,             0.66599,             0.73083,             0.47619,             0.01965,           0.0061623,            0.010551,           0.0037267,           0.0037267,           0.0037267
                  66,            0.023115,            0.016345,           0.0057721,              0.7371,              0.6938,             0.76646,             0.49208,            0.018487,           0.0061968,            0.006777,           0.0036287,           0.0036287,           0.0036287
                  67,            0.018689,            0.015661,           0.0056727,             0.71209,             0.70425,               0.764,             0.48913,            0.018768,             0.00613,            0.006878,           0.0035307,           0.0035307,           0.0035307
                  68,            0.017524,            0.015282,           0.0061081,             0.73215,             0.69587,             0.76768,             0.50212,            0.017858,           0.0059561,           0.0073515,           0.0034327,           0.0034327,           0.0034327
                  69,            0.020406,            0.015673,           0.0046726,             0.79287,             0.65535,             0.74426,             0.46607,            0.018973,           0.0061272,           0.0078146,           0.0033347,           0.0033347,           0.0033347
